unique_id,mean_sales,total_sales,std_sales,zero_frac,so_days,so_hours,discount,cv
321_122,0.5005556,45.05,0.29193026,0.05555555555555555,0.3888888888888889,2.5666666,0.8762812,0.5832125
321_191,0.85755557,77.18,0.5418866,0.12222222222222222,0.5666666666666667,4.4555554,0.8582111,0.6318968
321_215,1.5152222,136.37,0.87232125,0.05555555555555555,0.23333333333333334,1.8888888,0.6825333,0.5757052
321_242,0.4402222,39.62,0.19697133,0.011111111111111112,0.3888888888888889,2.1888888,1.0,0.44743615
321_267,8.987778,808.9,5.241919,0.07777777777777778,0.7111111111111111,5.0444446,0.07777778,0.5832275
321_290,0.68733335,61.86,0.2611031,0.011111111111111112,0.4666666666666667,2.2333333,0.83818895,0.3798784
321_291,0.4311111,38.8,0.21049137,0.011111111111111112,0.5,2.8,0.93198884,0.4882532
321_300,1.332,119.88,0.64151543,0.05555555555555555,0.4666666666666667,3.3222222,0.9656778,0.4816182
321_301,0.4652222,41.87,0.24525715,0.022222222222222223,0.32222222222222224,2.211111,0.99909997,0.5271828
321_4,1.2288889,110.6,1.2059072,0.1111111111111111,0.43333333333333335,2.8888888,0.88834035,0.98129886
321_467,0.47822222,43.04,0.54709566,0.23333333333333334,0.17777777777777778,1.9222223,0.96574444,1.1440197
321_580,0.8933334,80.4,0.4863993,0.0,0.7666666666666667,4.977778,0.94108886,0.5444768
321_666,0.6722222,60.5,0.31623763,0.022222222222222223,0.4,2.1333334,0.735,0.47043616
321_70,1.7144445,154.3,0.86978763,0.08888888888888889,0.4,3.1333334,0.9012,0.5073291
321_740,0.42444447,38.2,0.18378732,0.0,0.5888888888888889,3.6222222,0.9894556,0.43300673
321_775,0.7125555,64.13,0.3009407,0.044444444444444446,0.32222222222222224,2.1444445,0.8154333,0.42233998
322_1,0.8935555,80.42,0.47253394,0.03333333333333333,0.3111111111111111,2.1333334,0.9920444,0.5288244
322_117,2.1183333,190.65,1.1209058,0.044444444444444446,0.4111111111111111,3.288889,0.95378894,0.5291451
322_118,0.7355555,66.2,0.43257034,0.06666666666666667,0.3111111111111111,2.4777777,0.9923,0.5880866
322_119,1.4417777,129.76,0.8183878,0.07777777777777778,0.3111111111111111,2.8888888,0.93057775,0.56762415
322_127,0.43733335,39.36,0.26411098,0.1,0.4222222222222222,3.2555556,0.89599997,0.6039123
322_132,1.0835555,97.52,0.5501814,0.044444444444444446,0.3,2.3888888,0.94255555,0.50775564
322_190,0.4198889,37.79,0.21948098,0.044444444444444446,0.3111111111111111,2.4333334,0.99925554,0.522712
322_191,1.0122222,91.1,0.88213575,0.18888888888888888,0.6111111111111112,6.711111,0.89732224,0.87148434
322_215,1.4871111,133.84,1.0272394,0.15555555555555556,0.43333333333333335,4.1222224,0.7363111,0.69076174
322_246,0.60555553,54.5,0.30551526,0.022222222222222223,0.25555555555555554,1.9,0.92788893,0.50452065
322_267,13.875556,1248.8,5.577449,0.022222222222222223,0.4222222222222222,2.8111112,0.022222223,0.4019622
322_288,0.9255556,83.3,0.73386174,0.23333333333333334,0.36666666666666664,5.0666666,0.87571114,0.7928878
322_378,0.49111113,44.2,0.43334198,0.2777777777777778,0.34444444444444444,5.022222,0.9528222,0.88237053
322_381,0.4688889,42.2,0.33340076,0.14444444444444443,0.16666666666666666,2.2444444,0.9773778,0.71104425
322_467,0.49444443,44.5,0.5028818,0.2,0.24444444444444444,1.9444444,0.9677333,1.0170645
322_489,0.5,45.0,0.28284273,0.05555555555555555,0.3,2.2777777,0.8235889,0.56568545
322_515,0.40455556,36.41,0.2315612,0.05555555555555555,0.2777777777777778,2.1444445,0.8368309,0.5723842
322_620,0.48266664,43.44,0.3070146,0.08888888888888889,0.2222222222222222,2.0555556,0.9828778,0.63608
322_666,1.24,111.6,0.5678265,0.05555555555555555,0.43333333333333335,2.8333333,0.9619667,0.4579246
322_694,0.8566666,77.1,0.6739203,0.15555555555555556,0.2,2.5222223,0.84955555,0.7866774
322_70,1.8655555,167.9,0.89419615,0.05555555555555555,0.3888888888888889,2.8,0.8763889,0.47931898
322_71,0.71044445,63.94,0.32966074,0.011111111111111112,0.3111111111111111,2.2555556,0.9292778,0.46402043
322_749,0.91355556,82.22,0.44144633,0.05555555555555555,0.32222222222222224,2.511111,1.0,0.48321784
322_76,0.53466666,48.12,0.31465766,0.03333333333333333,0.3333333333333333,2.1555555,0.81711113,0.5885118
322_778,0.52555555,47.3,0.466775,0.3111111111111111,0.3111111111111111,4.766667,0.8130445,0.8881554
322_809,0.4188889,37.7,0.38770267,0.3111111111111111,0.3111111111111111,4.922222,0.92205554,0.9255501
322_834,0.95666665,86.1,0.7313294,0.13333333333333333,0.6666666666666666,6.7,0.9979445,0.7644558
322_835,0.70555556,63.5,0.42010194,0.1,0.2,2.1888888,0.98257774,0.59542006
323_108,0.46022224,41.420002,0.27623054,0.022222222222222223,0.43333333333333335,2.2222223,0.9062556,0.6002112
323_11,0.96000004,86.4,0.36189264,0.0,0.4444444444444444,3.0666666,0.9326556,0.37697148
323_129,0.75555557,68.0,0.60986483,0.2,0.5333333333333333,5.7777777,0.9851445,0.807174
323_140,0.4061111,36.55,0.21506046,0.022222222222222223,0.32222222222222224,2.3777778,0.94229996,0.5295607
323_145,0.6572222,59.15,0.23204526,0.0,0.4222222222222222,2.5,0.87684447,0.35306972
323_190,0.4581111,41.23,0.22007605,0.011111111111111112,0.3,1.5444444,0.90756667,0.48039886
323_194,0.50766665,45.69,0.35981596,0.022222222222222223,0.4666666666666667,2.3555555,0.9574,0.7087642
323_207,0.36411113,32.77,0.1996339,0.022222222222222223,0.4,2.4777777,0.96583337,0.5482774
323_215,2.7433333,246.9,1.2620698,0.07777777777777778,0.37777777777777777,2.8,0.6880778,0.46004975
323_250,0.45522225,40.97,0.23463205,0.0,0.43333333333333335,2.6333334,0.9724,0.51542306
323_253,0.43,38.7,0.23912293,0.05555555555555555,0.2222222222222222,1.5222223,0.9119,0.55609983
323_291,0.7051111,63.46,0.29533544,0.0,0.6222222222222222,3.1666667,0.9267222,0.41884953
323_295,0.62333333,56.100002,0.19355921,0.0,0.5666666666666667,2.6111112,1.0,0.3105228
323_296,0.59522223,53.57,0.21470769,0.0,0.6222222222222222,3.1555555,0.8944333,0.36071852
323_300,3.9132223,352.19,1.5954597,0.011111111111111112,0.4777777777777778,2.911111,0.9980666,0.40770996
323_34,0.42844445,38.56,0.35734323,0.08888888888888889,0.5777777777777777,4.4,0.94445556,0.834048
323_363,0.41466665,37.32,0.28584275,0.05555555555555555,0.24444444444444444,1.7,0.9364,0.6893314
323_381,0.71666664,64.5,0.59022945,0.2222222222222222,0.4111111111111111,4.5111113,0.9771163,0.82357603
323_387,0.5733334,51.600002,0.39285758,0.022222222222222223,0.4444444444444444,2.5444446,0.9674111,0.68521667
323_4,3.0411112,273.7,2.6673176,0.011111111111111112,0.43333333333333335,2.411111,0.86690664,0.8770865
323_41,0.60866666,54.78,0.4409061,0.15555555555555556,0.32222222222222224,3.711111,0.9089,0.72438025
323_416,0.40033332,36.03,0.18034579,0.0,0.4444444444444444,2.6333334,0.99868894,0.45048907
323_481,0.5748889,51.74,0.2661977,0.0,0.4222222222222222,2.3111112,0.9997222,0.46304202
323_547,0.42455554,38.21,0.31324026,0.06666666666666667,0.3111111111111111,2.2444444,0.9924202,0.7378075
323_554,0.9308889,83.78,0.5116017,0.011111111111111112,0.32222222222222224,2.4555554,0.8596,0.54958403
323_569,0.5233334,47.100002,0.28798017,0.03333333333333333,0.5,2.4,0.9613005,0.5502805
323_578,0.6806667,61.260002,0.38409328,0.022222222222222223,0.2777777777777778,2.0333333,0.7146556,0.5642898
323_580,2.268889,204.2,0.73019075,0.0,0.6111111111111112,3.2555556,0.9370222,0.32182744
323_596,1.14,102.6,0.5758823,0.0,0.5111111111111111,2.4444444,0.8929111,0.5051599
323_6,0.502,45.18,0.3212343,0.011111111111111112,0.35555555555555557,2.5555556,0.7911778,0.63990897
323_600,0.8655556,77.9,0.6177453,0.011111111111111112,0.6888888888888889,5.766667,0.94894445,0.71369797
323_631,0.92366666,83.13,0.3186751,0.0,0.5111111111111111,2.5555556,0.9598889,0.34501094
323_634,0.49577776,44.62,0.2225641,0.0,0.4777777777777778,2.4777777,0.9194597,0.4489191
323_635,0.6153333,55.38,0.31930122,0.011111111111111112,0.43333333333333335,2.7777777,0.84189993,0.5189077
323_638,0.6296667,56.670002,0.291291,0.0,0.5111111111111111,2.7,0.8400556,0.4626114
323_645,0.40244445,36.22,0.36920294,0.03333333333333333,0.45555555555555555,2.5333333,0.98172605,0.917401
323_67,0.54944444,49.45,0.30962956,0.022222222222222223,0.4,2.411111,0.8755222,0.56353205
323_688,0.5822222,52.4,0.26503244,0.011111111111111112,0.4111111111111111,2.3,0.9115556,0.4552084
323_699,0.57,51.3,0.31496388,0.0,0.4888888888888889,2.8333333,0.95916665,0.5525682
323_715,0.4965556,44.690002,0.3447036,0.1111111111111111,0.5,3.6444445,0.96708894,0.69418937
323_740,0.88,79.2,0.3535375,0.0,0.6333333333333333,3.0222223,0.9913667,0.40174717
323_763,0.817,73.53,0.29783657,0.0,0.5,2.9666667,0.9195667,0.36454907
323_768,0.43333334,39.0,0.6081839,0.3888888888888889,0.2222222222222222,2.711111,0.7758339,1.4035014
323_77,0.4526667,40.74,0.2166227,0.011111111111111112,0.34444444444444444,2.0777779,0.9096556,0.4785479
323_79,0.44355556,39.920002,0.34971035,0.022222222222222223,0.36666666666666664,2.9555554,0.6493222,0.7884251
323_802,0.7233333,65.1,0.67007464,0.17777777777777778,0.18888888888888888,1.8777778,0.74854237,0.9263705
323_834,1.1444445,103.0,0.8812798,0.16666666666666666,0.8333333333333334,8.422222,0.9966555,0.77005035
323_835,1.4688889,132.2,0.66258675,0.022222222222222223,0.3,2.3666666,0.97664446,0.45108023
323_843,0.45844448,41.260002,0.26110357,0.044444444444444446,0.3,2.1111112,0.8116667,0.5695424
323_93,0.44955555,40.46,0.21730168,0.0,0.4666666666666667,2.5444446,0.9525889,0.48337004
324_11,0.50333333,45.3,0.22408365,0.0,0.4666666666666667,3.1777778,0.8923778,0.4451993
324_116,1.1133333,100.2,0.5591326,0.07777777777777778,0.37777777777777777,3.1555555,0.79323334,0.5022149
324_117,2.5522223,229.7,1.5008782,0.044444444444444446,0.4777777777777778,4.5,0.8544889,0.58806723
324_119,2.571111,231.4,1.1087238,0.05555555555555555,0.35555555555555557,2.4666667,0.77096665,0.4312236
324_122,1.1372222,102.35,0.77973205,0.05555555555555555,0.3111111111111111,2.7555556,0.94938123,0.6856462
324_127,0.79444444,71.5,0.51152146,0.07777777777777778,0.35555555555555557,3.2333333,0.9096778,0.64387316
324_129,0.5233333,47.1,0.6384761,0.36666666666666664,0.7222222222222222,9.177778,0.9854445,1.220018
324_132,1.6814444,151.33,0.84938914,0.03333333333333333,0.3888888888888889,2.788889,0.9067889,0.50515443
324_190,0.4658889,41.93,0.2521231,0.044444444444444446,0.32222222222222224,2.6222222,0.90699995,0.5411657
324_191,1.4544444,130.9,1.2000151,0.18888888888888888,0.6444444444444445,6.7555556,0.7586333,0.8250677
324_193,0.61,54.9,0.282067,0.022222222222222223,0.25555555555555554,2.1222222,0.7591778,0.4624049
324_194,0.37233335,33.510002,0.31964183,0.03333333333333333,0.4666666666666667,3.288889,0.95953333,0.85848296
324_215,2.125111,191.26,1.2328047,0.12222222222222222,0.37777777777777777,3.6666667,0.68774444,0.58011305
324_261,0.7077778,63.7,0.5945384,0.022222222222222223,0.37777777777777777,2.4777777,0.93641114,0.8400071
324_291,0.6576667,59.190002,0.27785715,0.022222222222222223,0.5111111111111111,2.8222222,0.9264,0.42248932
324_292,1.7758889,159.83,0.5840057,0.0,0.4777777777777778,2.6,0.9428556,0.32885262
324_300,2.8243334,254.19,1.0957836,0.022222222222222223,0.5333333333333333,3.0555556,0.9973889,0.38797954
324_306,0.4071111,36.64,0.17986414,0.011111111111111112,0.4444444444444444,2.8555555,0.99976665,0.44180602
324_343,2.0096667,180.87,1.7017813,0.05555555555555555,0.25555555555555554,2.0,0.95585555,0.84679776
324_363,0.41366667,37.23,0.28346354,0.1111111111111111,0.26666666666666666,2.2555556,0.9364,0.6852463
324_381,0.90555555,81.5,0.76692307,0.2,0.28888888888888886,3.711111,0.965983,0.8469089
324_387,0.44555557,40.100002,0.31091064,0.03333333333333333,0.28888888888888886,2.088889,0.9659778,0.6978044
324_4,2.9622223,266.6,2.2210221,0.0,0.43333333333333335,2.4222221,0.8598667,0.7497824
324_422,0.6377778,57.4,0.38294476,0.0,0.3888888888888889,2.3333333,0.92792225,0.60043603
324_467,0.7244444,65.2,0.7997628,0.2222222222222222,0.26666666666666666,2.788889,0.9657222,1.1039671
324_468,0.59333336,53.4,0.37199733,0.03333333333333333,0.26666666666666666,2.2333333,0.8703334,0.62696177
324_489,0.77088886,69.38,0.45171493,0.1,0.4111111111111111,3.2222223,0.75522226,0.58596635
324_525,0.47511113,42.760002,0.21443023,0.011111111111111112,0.45555555555555555,2.6333334,0.8901444,0.45132646
324_546,2.3133333,208.2,1.1481495,0.03333333333333333,0.5888888888888889,4.0333333,0.99187773,0.49631825
324_547,0.44411114,39.97,0.32611054,0.08888888888888889,0.3,2.2333333,0.9943979,0.7342994
324_554,0.5777778,52.0,0.41914245,0.044444444444444446,0.4777777777777778,4.2,0.8562429,0.72543883
324_580,2.3122222,208.1,1.013596,0.0,0.7444444444444445,3.6888888,0.93284446,0.43836448
324_596,1.1455555,103.1,0.60096574,0.0,0.7,3.3555555,0.8986,0.5246064
324_600,0.61,54.9,0.5572908,0.011111111111111112,0.7555555555555555,5.688889,0.9499889,0.91359144
324_631,0.47800002,43.02,0.19995056,0.011111111111111112,0.4888888888888889,2.8333333,0.94292223,0.4183066
324_635,0.48466665,43.62,0.2574691,0.022222222222222223,0.43333333333333335,2.7666667,0.8488333,0.53122926
324_638,0.59,53.1,0.29199815,0.011111111111111112,0.5222222222222223,3.7,0.8398111,0.49491215
324_655,0.7546666,67.92,0.33300537,0.0,0.4222222222222222,2.3888888,0.9813,0.44126156
324_656,0.7978889,71.81,0.49040112,0.07777777777777778,0.5888888888888889,4.1555557,0.9995555,0.6146233
324_666,1.8511112,166.6,0.84417963,0.044444444444444446,0.32222222222222224,2.4777777,0.9972111,0.4560394
324_682,0.658,59.22,0.41395923,0.1,0.4666666666666667,3.911111,0.7211222,0.62911737
324_688,0.5911111,53.2,0.25775367,0.011111111111111112,0.32222222222222224,2.0444446,0.8515667,0.43604943
324_691,3.8400002,345.6,1.7177069,0.03333333333333333,0.4111111111111111,2.5777779,0.96860003,0.44731948
324_71,2.8777778,259.0,1.2351389,0.022222222222222223,0.3111111111111111,1.9333333,0.6562222,0.42919883
324_715,0.5308889,47.780003,0.33403438,0.07777777777777778,0.3333333333333333,3.1666667,0.96316665,0.62919825
324_72,0.40488887,36.44,0.22877909,0.07777777777777778,0.6,3.8888888,0.98984444,0.5650417
324_740,0.83111113,74.8,0.3640115,0.0,0.7555555555555555,4.522222,0.9586667,0.43798172
324_768,0.42666668,38.4,0.44565317,0.3111111111111111,0.2777777777777778,3.6666667,0.7540561,1.0444996
324_772,0.3773333,33.96,0.19735214,0.022222222222222223,0.5,3.5,0.9641222,0.52301806
324_796,0.8922223,80.3,0.5170482,0.011111111111111112,0.34444444444444444,2.2333333,0.85506666,0.57950604
324_80,0.5133333,46.2,0.27951804,0.011111111111111112,0.4,2.3888888,0.99104446,0.54451567
324_810,0.58666664,52.8,0.3171077,0.044444444444444446,0.28888888888888886,2.1555555,0.8160222,0.54052454
324_824,0.4327778,38.95,0.3010283,0.03333333333333333,0.3333333333333333,2.4666667,0.95887774,0.69557244
324_834,1.2333333,111.0,0.9684924,0.1,0.5888888888888889,6.4666667,0.9948,0.7852641
324_835,1.3388889,120.5,0.6083122,0.022222222222222223,0.23333333333333334,2.2444444,0.9763889,0.45434105
325_108,0.48322225,43.49,0.304095,0.03333333333333333,0.4888888888888889,3.9,0.9103889,0.62930673
325_115,0.552,49.68,0.3855252,0.1111111111111111,0.3,2.911111,0.99868894,0.6984152
325_116,1.1333333,102.0,0.5857867,0.08888888888888889,0.34444444444444444,2.6,0.965,0.5168706
325_117,3.891778,350.26,1.8825679,0.044444444444444446,0.5666666666666667,4.133333,0.95463336,0.4837295
325_118,1.7155554,154.4,0.9278356,0.011111111111111112,0.4666666666666667,3.0333333,0.99038893,0.5408369
325_119,2.8344445,255.1,1.2425202,0.044444444444444446,0.26666666666666666,1.8666667,0.9325,0.43836462
325_190,1.1022222,99.2,0.5158124,0.05555555555555555,0.26666666666666666,1.9777777,0.99978894,0.46797496
325_194,0.62233335,56.010002,0.40483886,0.011111111111111112,0.3888888888888889,2.3555555,0.9675445,0.6505177
325_207,0.54399997,48.96,0.3121286,0.05555555555555555,0.43333333333333335,3.2333333,0.9485889,0.5737659
325_215,3.321111,298.9,2.243417,0.12222222222222222,0.5888888888888889,4.766667,0.7363667,0.675502
325_222,0.4688889,42.2,0.23157713,0.011111111111111112,0.4666666666666667,2.5666666,0.9743966,0.49388486
325_259,0.5133333,46.2,0.26231468,0.06666666666666667,0.3888888888888889,2.9666667,0.9638334,0.51100266
325_291,1.0077777,90.7,0.3994653,0.0,0.5222222222222223,3.3777778,0.9168111,0.39638236
325_351,0.5606667,50.46,0.33681187,0.044444444444444446,0.45555555555555555,2.8,0.96646667,0.6007346
325_363,1.0244445,92.2,0.4335148,0.044444444444444446,0.43333333333333335,2.8,0.89534444,0.42317063
325_381,0.97888887,88.1,0.6753267,0.12222222222222222,0.3111111111111111,2.7666667,0.9767508,0.6898911
325_386,2.2266667,200.4,0.86098975,0.022222222222222223,0.4,2.3888888,0.98455554,0.38667205
325_387,0.90333337,81.3,0.48260763,0.06666666666666667,0.4222222222222222,3.0,0.9816333,0.534252
325_426,0.52888894,47.600002,0.2793429,0.011111111111111112,0.4888888888888889,2.6666667,0.9206667,0.5281693
325_437,0.41455558,37.31,0.17420872,0.0,0.4222222222222222,2.3444445,0.9904,0.42023006
325_464,0.454,40.86,0.2051352,0.022222222222222223,0.4111111111111111,2.6,0.9735445,0.45183966
325_467,1.6388888,147.5,1.5298303,0.15555555555555556,0.28888888888888886,2.6,0.9646,0.9334558
325_474,0.4188889,37.7,0.32736415,0.17777777777777778,0.5666666666666667,2.488889,0.9239,0.7815059
325_476,0.4377778,39.4,0.34874663,0.17777777777777778,0.5777777777777777,5.5444446,0.94046664,0.7966293
325_481,0.6727778,60.55,0.39851698,0.0,0.5111111111111111,2.8444445,0.9988445,0.59234565
325_525,0.432,38.88,0.19130656,0.0,0.4777777777777778,2.788889,0.9010556,0.44283926
325_554,0.50355554,45.32,0.33528894,0.1111111111111111,0.6,6.0333333,0.9076056,0.665843
325_560,0.41833335,37.65,0.19911744,0.011111111111111112,0.4666666666666667,2.5333333,0.9888,0.47597793
325_6,0.9024445,81.22,0.5385776,0.022222222222222223,0.4,2.7333333,0.7080794,0.5967986
325_600,0.8911111,80.2,0.8344606,0.03333333333333333,0.8444444444444444,6.2555556,0.96925557,0.9364272
325_631,0.8644445,77.8,0.27491003,0.0,0.5111111111111111,2.6555555,0.96216667,0.3180193
325_634,0.42533332,38.28,0.19613227,0.022222222222222223,0.5333333333333333,2.7666667,0.90760416,0.46112606
325_635,0.4531111,40.78,0.25485685,0.03333333333333333,0.4777777777777778,2.7444444,0.85143363,0.56245995
325_638,0.65944445,59.35,0.30329412,0.0,0.4666666666666667,2.6444445,0.8352653,0.45992368
325_672,0.70600003,63.54,0.37543023,0.044444444444444446,0.37777777777777777,2.8555555,0.9142555,0.5317708
325_683,0.91888887,82.7,0.52121174,0.07777777777777778,0.4777777777777778,4.0444446,0.9985778,0.56721956
325_689,0.60888886,54.8,0.28507617,0.03333333333333333,0.4444444444444444,2.6111112,0.9912111,0.46819082
325_699,0.84666663,76.2,0.46956828,0.03333333333333333,0.5111111111111111,3.4222221,0.95812,0.5546082
325_71,1.5897778,143.08,0.68565553,0.03333333333333333,0.35555555555555557,2.011111,0.92918885,0.43129015
325_715,0.512,46.08,0.3895379,0.1111111111111111,0.45555555555555555,3.7,0.9829889,0.76081616
325_719,0.4117778,37.06,0.16649444,0.011111111111111112,0.5222222222222223,2.6111112,0.9940778,0.4043308
325_758,0.567,51.03,0.461844,0.07777777777777778,0.3333333333333333,2.2222223,0.93376374,0.81453973
325_76,1.6555556,149.0,0.7377632,0.011111111111111112,0.4,2.8777778,0.8168333,0.4456288
325_763,0.61066663,54.96,0.30352536,0.011111111111111112,0.4111111111111111,2.8111112,0.8673333,0.49703938
325_774,0.53155553,47.84,0.34845376,0.08888888888888889,0.4888888888888889,3.8444445,0.9974111,0.65553594
325_775,2.0416667,183.75,0.86041963,0.011111111111111112,0.25555555555555554,1.7333333,0.8537889,0.42143002
325_802,0.65855557,59.27,0.68099654,0.13333333333333333,0.17777777777777778,1.5666667,0.7673323,1.0340761
325_804,0.83599997,75.24,0.32151955,0.0,0.5333333333333333,2.6888888,0.98477775,0.38459277
325_810,0.9317778,83.86,0.5776037,0.044444444444444446,0.5888888888888889,4.288889,0.8165111,0.61989427
325_82,0.5412222,48.71,0.22291645,0.0,0.5111111111111111,2.7,0.9953778,0.41187602
325_834,1.2144444,109.299995,0.99781346,0.2,0.7777777777777778,8.088889,0.9959,0.82162136
325_835,1.7622223,158.6,0.8878174,0.05555555555555555,0.26666666666666666,2.5555556,0.9798333,0.5038056
325_843,0.51166666,46.05,0.35927284,0.1111111111111111,0.4222222222222222,4.088889,0.9153556,0.7021619
325_845,0.94500005,85.05,0.63382775,0.0,0.4888888888888889,2.8333333,0.9484444,0.6707172
325_848,0.5566667,50.100002,0.28006822,0.0,0.4888888888888889,2.6111112,0.9353333,0.50311655
325_90,0.5962222,53.66,0.6498722,0.32222222222222224,0.5666666666666667,6.7555556,0.92024446,1.0899831
325_93,0.68522227,61.670002,0.2329403,0.011111111111111112,0.5,2.6333334,1.0,0.33994853
326_11,0.4077778,36.7,0.16436994,0.011111111111111112,0.4111111111111111,3.2444444,0.91749996,0.40308705
326_122,0.9138889,82.25,0.6023376,0.022222222222222223,0.45555555555555555,3.6333334,0.7440557,0.65909284
326_132,1.476,132.84,0.69909865,0.03333333333333333,0.2777777777777778,2.0,0.8987778,0.47364408
326_181,0.41200003,37.08,0.17349157,0.011111111111111112,0.4777777777777778,3.1333334,0.99854445,0.421096
326_191,1.8877777,169.9,0.9782842,0.05555555555555555,0.4666666666666667,3.4666667,0.8655889,0.51822
326_215,2.0633333,185.7,0.9679644,0.06666666666666667,0.35555555555555557,2.8555555,0.71808887,0.46912655
326_235,0.4177778,37.600002,0.26032728,0.03333333333333333,0.3,2.1555555,0.88722456,0.62312376
326_26,0.5222222,47.0,0.20936382,0.0,0.5222222222222223,2.6777778,0.90951115,0.40090945
326_267,15.826667,1424.4,10.001649,0.0,0.9111111111111111,6.6555557,0.0,0.6319492
326_290,0.54,48.600002,0.25459376,0.011111111111111112,0.5444444444444444,3.011111,0.9227889,0.4714699
326_291,0.6201111,55.81,0.24727955,0.0,0.5111111111111111,2.9666667,0.936,0.39876652
326_292,1.2995555,116.96,0.3703412,0.0,0.4888888888888889,2.488889,0.9820111,0.2849753
326_295,0.455,40.95,0.1938391,0.0,0.4777777777777778,2.9777777,1.0,0.42602
326_300,2.5172222,226.55,1.171279,0.044444444444444446,0.5777777777777777,3.8555555,0.96831113,0.46530616
326_343,1.2597778,113.38,0.77260685,0.07777777777777778,0.24444444444444444,2.3777778,0.98796666,0.6132882
326_363,0.41200003,37.08,0.24313588,0.05555555555555555,0.36666666666666664,2.3777778,0.8986,0.5901356
326_37,0.39777777,35.8,0.39233607,0.14444444444444443,0.3333333333333333,2.6666667,0.9923889,0.9863198
326_381,0.6711111,60.4,0.53490406,0.15555555555555556,0.2777777777777778,3.3666666,0.9767111,0.7970425
326_4,1.9444444,175.0,1.6843036,0.011111111111111112,0.4,2.5555556,0.8756413,0.8662133
326_41,0.6063333,54.57,0.3737344,0.07777777777777778,0.28888888888888886,2.7222223,0.92367774,0.61638445
326_422,0.49000004,44.100002,0.4069757,0.03333333333333333,0.37777777777777777,2.511111,0.96618044,0.83056253
326_467,1.1155555,100.4,1.0094955,0.13333333333333333,0.2,1.8444444,0.95922226,0.90492624
326_489,0.46777776,42.1,0.24210118,0.06666666666666667,0.32222222222222224,2.4777777,0.81515557,0.517556
326_554,0.50144446,45.13,0.3036466,0.03333333333333333,0.4,3.3888888,0.91595435,0.60554385
326_580,1.2211112,109.9,0.42782292,0.0,0.7111111111111111,4.2444444,0.94254446,0.35035542
326_596,0.81777775,73.6,0.4153184,0.0,0.7,4.0333333,0.90756667,0.5078622
326_6,0.398,35.82,0.29666385,0.1,0.43333333333333335,3.4555554,0.6916556,0.74538654
326_600,0.41111112,37.0,0.21900924,0.011111111111111112,0.7777777777777778,6.6222224,0.9765555,0.53272516
326_635,0.41055557,36.95,0.22405538,0.03333333333333333,0.4222222222222222,2.7777777,0.8474835,0.545737
326_638,0.42144445,37.93,0.18676165,0.044444444444444446,0.5555555555555556,3.6777778,0.8400445,0.44314653
326_740,0.6688889,60.2,0.29666477,0.0,0.6333333333333333,3.4777777,0.99135554,0.44351873
326_763,0.41955557,37.760002,0.17789601,0.0,0.4,2.6111112,0.92007446,0.4240106
326_768,0.4888889,44.0,0.7204001,0.4666666666666667,0.5555555555555556,7.4555554,0.81791127,1.4735457
326_796,0.42655554,38.39,0.23111922,0.0,0.2777777777777778,1.9222223,0.98793334,0.5418268
326_802,0.49666667,44.7,0.5309415,0.2222222222222222,0.2,2.6,0.76046616,1.0690097
326_810,0.7734445,69.61,0.32901338,0.022222222222222223,0.25555555555555554,1.9,0.83257776,0.4253872
326_834,0.9711111,87.4,0.7464138,0.16666666666666666,0.7666666666666667,8.122222,0.9965889,0.76861835
326_835,1.6466666,148.2,0.7259554,0.011111111111111112,0.18888888888888888,1.9444444,0.98112226,0.44086364
327_104,1.6400001,147.6,0.9514979,0.022222222222222223,0.5,3.1888888,0.7491333,0.5801816
327_116,0.5861111,52.75,0.30877683,0.05555555555555555,0.26666666666666666,2.3222222,0.9658111,0.526823
327_117,3.4333334,309.0,1.7097868,0.06666666666666667,0.4666666666666667,3.8888888,0.85716665,0.49799615
327_118,1.4454443,130.09,0.622433,0.011111111111111112,0.5111111111111111,3.0444446,0.79931116,0.43061706
327_122,0.64433336,57.99,0.42001352,0.0,0.32222222222222224,2.1888888,0.9565222,0.6518575
327_127,0.66300005,59.670002,0.3566651,0.03333333333333333,0.26666666666666666,2.2777777,0.8973334,0.53795636
327_129,0.423,38.07,0.5301822,0.45555555555555555,0.7333333333333333,9.5,1.0,1.2533858
327_181,0.5133333,46.2,0.24973693,0.022222222222222223,0.5444444444444444,2.8555555,0.91746664,0.48650053
327_191,2.2966666,206.7,1.7268826,0.15555555555555556,0.7111111111111111,6.4888887,0.735,0.75190824
327_207,0.39866668,35.88,0.27115732,0.044444444444444446,0.35555555555555557,2.1777778,0.94437784,0.68016046
327_215,2.375111,213.76,1.5619702,0.1,0.4444444444444444,3.9222221,0.7351556,0.65764093
327_243,0.85444444,76.9,0.5706612,0.044444444444444446,0.2222222222222222,2.0222223,0.5652687,0.667874
327_290,0.9181111,82.63,0.34934577,0.0,0.4,2.3333333,0.8744889,0.3805049
327_291,0.8516667,76.65,0.33205268,0.011111111111111112,0.6666666666666666,3.711111,0.8093445,0.38988572
327_292,1.4523335,130.71,0.5663208,0.0,0.4888888888888889,2.6666667,0.9177778,0.38993853
327_363,0.8055556,72.5,0.44503784,0.03333333333333333,0.4222222222222222,3.488889,0.77005553,0.55246073
327_381,0.8511111,76.6,0.6230127,0.15555555555555556,0.26666666666666666,3.3222222,0.94507194,0.7319993
